,OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales,Month,WeekDay,Sales_Tax,Final_Price
300,301,2023-01-10,North,Furniture,Desk,1897.56,2,3795.12,1,1,379.51,4174.63
301,302,2023-03-09,North,Electronics,Laptop,44.43,3,133.29,3,3,13.33,146.62
302,303,2023-09-27,East,Food,Eggs,1266.84,1,1266.84,9,2,126.68,1393.52
303,304,2023-06-14,South,Food,Rice,1915.0,3,5745.0,6,2,574.5,6319.5
304,305,2023-04-05,South,Furniture,Desk,672.17,3,2016.51,4,2,201.65,2218.16
305,306,2023-04-13,North,Clothing,Shoes,272.49,5,1362.45,4,3,136.24,1498.69
306,307,2023-12-15,West,Clothing,Pants,575.51,5,2877.55,12,4,287.76,3165.31
307,308,2023-03-15,South,Food,Rice,168.39,2,336.78,3,2,33.68,370.46
308,309,2023-10-10,West,Furniture,Table,684.37,3,2053.11,10,1,205.31,2258.42
309,310,2023-07-10,South,Food,Bread,1393.75,2,2787.5,7,0,278.75,3066.25
310,311,2023-01-01,West,Electronics,Laptop,1605.95,1,1605.95,1,6,160.6,1766.55
311,312,2023-04-27,East,Electronics,Camera,1167.59,4,4670.36,4,3,467.04,5137.4
312,313,2023-08-19,West,Food,Chicken,1438.68,5,7193.400000000001,8,5,719.34,7912.74
313,314,2023-01-03,East,Clothing,Shirt,105.63,4,422.52,1,1,42.25,464.77
314,315,2023-01-12,East,Electronics,Smartphone,394.56,4,1578.24,1,3,157.82,1736.06
315,316,2023-07-09,West,Furniture,Desk,773.48,5,3867.4,7,6,386.74,4254.14
316,317,2023-01-26,East,Clothing,Dress,1730.9,4,6923.6,1,3,692.36,7615.96
317,318,2023-04-02,North,Electronics,Headphones,641.67,1,641.67,4,6,64.17,705.84
318,319,2023-09-10,East,Food,Rice,116.41,3,349.23,9,6,34.92,384.15
319,320,2023-04-08,South,Clothing,Jacket,431.56,5,2157.8,4,5,215.78,2373.58
320,321,2023-05-30,West,Clothing,Pants,1516.47,4,6065.88,5,1,606.59,6672.47
321,322,2023-10-14,North,Electronics,TV,1559.75,2,3119.5,10,5,311.95,3431.45
322,323,2023-10-12,West,Furniture,Sofa,1195.42,4,4781.68,10,3,478.17,5259.85
323,324,2023-10-11,South,Electronics,Smartphone,1978.21,5,9891.05,10,2,989.1,10880.15
324,325,2023-02-06,South,Electronics,Camera,1289.49,4,5157.96,2,0,515.8,5673.76
325,326,2023-02-22,South,Electronics,Camera,481.76,4,1927.04,2,2,192.7,2119.74
326,327,2023-07-14,East,Electronics,TV,1201.66,1,1201.66,7,4,120.17,1321.83
327,328,2023-09-05,East,Electronics,Smartphone,96.99,1,96.99,9,1,9.7,106.69
328,329,2023-12-09,West,Food,Bread,1326.13,5,6630.650000000001,12,5,663.06,7293.71
329,330,2023-08-05,West,Electronics,Smartphone,1878.05,1,1878.05,8,5,187.8,2065.85
330,331,2023-09-07,North,Furniture,Sofa,1312.17,2,2624.34,9,3,262.43,2886.77
331,332,2023-02-06,North,Clothing,Pants,1271.01,1,1271.01,2,0,127.1,1398.11
332,333,2023-06-24,West,Food,Milk,1159.06,5,5795.299999999999,6,5,579.53,6374.83
333,334,2023-05-21,East,Furniture,Chair,1316.26,1,1316.26,5,6,131.63,1447.89
334,335,2023-12-30,South,Electronics,Headphones,1795.47,4,7181.88,12,5,718.19,7900.07
335,336,2023-12-09,West,Furniture,Bed,91.98,3,275.94,12,5,27.59,303.53
336,337,2023-02-03,North,Clothing,Shirt,98.29,2,196.58,2,4,19.66,216.24
337,338,2023-12-05,East,Furniture,Table,77.74,1,77.74,12,1,7.77,85.51
338,339,2023-11-14,West,Electronics,TV,1949.25,5,9746.25,11,1,974.62,10720.87
339,340,2023-01-25,West,Clothing,Shirt,42.49,3,127.47,1,2,12.75,140.22
340,341,2023-11-01,East,Electronics,Headphones,586.4,3,1759.1999999999998,11,2,175.92,1935.12
341,342,2023-09-25,West,Electronics,Headphones,1870.49,2,3740.98,9,0,374.1,4115.08
342,343,2023-01-18,East,Food,Bread,1803.65,4,7214.6,1,2,721.46,7936.06
343,344,2023-02-06,South,Clothing,Pants,230.94,3,692.8199999999999,2,0,69.28,762.1
344,345,2023-01-27,East,Clothing,Dress,1494.67,3,4484.01,1,4,448.4,4932.41
345,346,2023-01-19,East,Electronics,TV,1462.81,2,2925.62,1,3,292.56,3218.18
346,347,2023-02-07,East,Furniture,Desk,1379.22,2,2758.44,2,1,275.84,3034.28
347,348,2023-06-28,West,Clothing,Jacket,1638.68,1,1638.68,6,2,163.87,1802.55
348,349,2023-06-28,West,Furniture,Desk,1515.44,1,1515.44,6,2,151.54,1666.98
349,350,2023-09-07,East,Furniture,Desk,1886.4,3,5659.200000000001,9,3,565.92,6225.12
350,351,2023-03-10,West,Clothing,Jacket,1916.71,4,7666.84,3,4,766.68,8433.52
351,352,2023-10-14,North,Furniture,Sofa,726.23,5,3631.15,10,5,363.12,3994.27
352,353,2023-08-27,North,Clothing,Shoes,272.26,3,816.78,8,6,81.68,898.46
353,354,2023-09-24,West,Food,Milk,1898.0,3,5694.0,9,6,569.4,6263.4
354,355,2023-07-18,West,Clothing,Pants,577.12,4,2308.48,7,1,230.85,2539.33
355,356,2023-04-13,East,Clothing,Shoes,10.48,2,20.96,4,3,2.1,23.06
356,357,2023-09-05,South,Clothing,Dress,234.77,2,469.54,9,1,46.95,516.49
357,358,2023-01-16,West,Food,Eggs,1156.64,5,5783.200000000001,1,0,578.32,6361.52
358,359,2023-01-21,North,Furniture,Chair,557.24,4,2228.96,1,5,222.9,2451.86
359,360,2023-10-11,East,Food,Rice,1024.64,2,2049.28,10,2,204.93,2254.21
360,361,2023-02-13,West,Furniture,Table,1515.97,2,3031.94,2,0,303.19,3335.13
361,362,2023-07-29,North,Clothing,Jacket,348.87,3,1046.61,7,5,104.66,1151.27
362,363,2023-04-12,North,Clothing,Shoes,7.7,2,15.4,4,2,1.54,16.94
363,364,2023-08-17,South,Food,Rice,1518.86,4,6075.44,8,3,607.54,6682.98
364,365,2023-01-26,East,Food,Bread,1312.17,5,6560.85,1,3,656.08,7216.93
365,366,2023-06-26,East,Food,Rice,685.71,5,3428.55,6,0,342.86,3771.41
366,367,2023-06-21,South,Food,Chicken,346.03,3,1038.09,6,2,103.81,1141.9
367,368,2023-08-20,South,Clothing,Shirt,66.39,1,66.39,8,6,6.64,73.03
368,369,2023-06-19,East,Clothing,Dress,533.59,4,2134.36,6,0,213.44,2347.8
369,370,2023-07-08,East,Electronics,Headphones,1975.85,5,9879.25,7,5,987.92,10867.17
370,371,2023-11-26,West,Food,Rice,678.35,3,2035.05,11,6,203.5,2238.55
371,372,2023-09-14,West,Food,Eggs,1599.01,4,6396.04,9,3,639.6,7035.64
372,373,2023-01-28,South,Furniture,Desk,1506.66,2,3013.32,1,5,301.33,3314.65
373,374,2023-02-18,West,Furniture,Bed,198.97,2,397.94,2,5,39.79,437.73
374,375,2023-03-05,North,Clothing,Pants,502.6,1,502.6,3,6,50.26,552.86
375,376,2023-09-14,West,Electronics,Headphones,1718.31,5,8591.55,9,3,859.16,9450.71
376,377,2023-02-05,West,Food,Rice,751.61,2,1503.22,2,6,150.32,1653.54
377,378,2023-01-23,North,Electronics,TV,1445.02,4,5780.08,1,0,578.01,6358.09
378,379,2023-07-03,South,Electronics,Smartphone,668.89,3,2006.67,7,0,200.67,2207.34
379,380,2023-08-21,North,Clothing,Shoes,740.38,2,1480.76,8,0,148.08,1628.84
380,381,2023-03-13,West,Electronics,Smartphone,1207.53,1,1207.53,3,0,120.75,1328.28
381,382,2023-07-07,South,Food,Eggs,474.65,3,1423.9499999999998,7,4,142.39,1566.34
382,383,2023-07-11,West,Clothing,Shirt,947.39,5,4736.95,7,1,473.7,5210.65
383,384,2023-04-21,North,Electronics,Smartphone,1449.8,4,5799.2,4,4,579.92,6379.12
384,385,2023-02-20,North,Clothing,Shoes,32.97,3,98.91,2,0,9.89,108.8
385,386,2023-01-07,West,Clothing,Jacket,1786.27,2,3572.54,1,5,357.25,3929.79
386,387,2023-09-03,East,Furniture,Bed,975.34,4,3901.36,9,6,390.14,4291.5
387,388,2023-11-10,East,Clothing,Jacket,1223.88,5,6119.400000000001,11,4,611.94,6731.34
388,389,2023-03-15,North,Electronics,Headphones,1481.42,4,5925.68,3,2,592.57,6518.25
389,390,2023-05-25,North,Furniture,Sofa,278.47,3,835.4100000000001,5,3,83.54,918.95
390,391,2023-11-28,East,Food,Rice,1713.97,5,8569.85,11,1,856.99,9426.84
391,392,2023-01-01,East,Food,Chicken,727.72,2,1455.44,1,6,145.54,1600.98
392,393,2023-11-11,West,Food,Eggs,106.47,4,425.88,11,5,42.59,468.47
393,394,2023-05-07,West,Food,Bread,1818.29,5,9091.45,5,6,909.15,10000.6
394,395,2023-04-03,East,Food,Eggs,1592.3,5,7961.5,4,0,796.15,8757.65
395,396,2023-11-10,West,Electronics,Laptop,717.76,1,717.76,11,4,71.78,789.54
396,397,2023-06-17,West,Clothing,Pants,1698.56,4,6794.24,6,5,679.42,7473.66
397,398,2023-10-29,South,Furniture,Sofa,1289.17,5,6445.85,10,6,644.58,7090.43
398,399,2023-09-18,West,Clothing,Pants,1587.07,5,7935.349999999999,9,0,793.54,8728.89
399,400,2023-12-22,North,Clothing,Pants,1932.96,4,7731.84,12,4,773.18,8505.02
400,401,2023-12-22,West,Electronics,Camera,131.39,3,394.17,12,4,39.42,433.59
401,402,2023-12-23,West,Electronics,TV,1561.61,1,1561.61,12,5,156.16,1717.77
402,403,2023-03-19,East,Electronics,Camera,136.33,2,272.66,3,6,27.27,299.93
403,404,2023-06-01,North,Furniture,Desk,1353.9,5,6769.5,6,3,676.95,7446.45
404,405,2023-07-29,West,Electronics,Smartphone,1618.21,2,3236.42,7,5,323.64,3560.06
405,406,2023-11-04,West,Clothing,Shoes,790.53,3,2371.59,11,5,237.16,2608.75
406,407,2023-06-29,South,Furniture,Table,466.76,2,933.52,6,3,93.35,1026.87
407,408,2023-03-18,West,Electronics,Smartphone,452.41,1,452.41,3,5,45.24,497.65
408,409,2023-06-30,West,Electronics,Laptop,636.12,1,636.12,6,4,63.61,699.73
409,410,2023-05-20,South,Electronics,Headphones,1476.29,2,2952.58,5,5,295.26,3247.84
410,411,2023-10-04,East,Clothing,Pants,1979.47,5,9897.35,10,2,989.74,10887.09
411,412,2023-08-20,West,Electronics,Headphones,1966.36,4,7865.44,8,6,786.54,8651.98
412,413,2023-10-14,South,Clothing,Shirt,436.29,3,1308.87,10,5,130.89,1439.76
413,414,2023-02-01,North,Furniture,Bed,285.09,4,1140.36,2,2,114.04,1254.4
414,415,2023-02-22,East,Electronics,TV,324.43,5,1622.15,2,2,162.22,1784.37
415,416,2023-08-21,North,Food,Bread,1158.8,4,4635.2,8,0,463.52,5098.72
416,417,2023-04-08,North,Food,Chicken,1186.0,4,4744.0,4,5,474.4,5218.4
417,418,2023-09-26,South,Clothing,Dress,1800.75,4,7203.0,9,1,720.3,7923.3
418,419,2023-10-12,West,Electronics,Headphones,793.7,4,3174.8,10,3,317.48,3492.28
419,420,2023-08-10,South,Electronics,Laptop,1732.09,5,8660.449999999999,8,3,866.04,9526.49
420,421,2023-12-16,South,Food,Rice,322.39,5,1611.9499999999998,12,5,161.2,1773.15
421,422,2023-05-17,South,Furniture,Bed,1663.87,5,8319.349999999999,5,2,831.94,9151.29
422,423,2023-07-17,South,Furniture,Bed,720.73,1,720.73,7,0,72.07,792.8
423,424,2023-02-16,East,Clothing,Shirt,1691.21,5,8456.05,2,3,845.6,9301.65
424,425,2023-09-04,West,Food,Rice,633.18,4,2532.72,9,0,253.27,2785.99
425,426,2023-05-12,North,Clothing,Dress,1479.52,4,5918.08,5,4,591.81,6509.89
426,427,2023-04-17,North,Clothing,Shoes,1710.56,4,6842.24,4,0,684.22,7526.46
427,428,2023-03-20,West,Furniture,Sofa,246.74,5,1233.7,3,0,123.37,1357.07
428,429,2023-11-27,North,Food,Bread,229.39,4,917.56,11,0,91.76,1009.32
429,430,2023-04-29,West,Clothing,Shirt,1459.02,1,1459.02,4,5,145.9,1604.92
430,431,2023-01-31,North,Furniture,Table,1378.73,3,4136.1900000000005,1,1,413.62,4549.81
431,432,2023-03-03,South,Furniture,Desk,355.02,2,710.04,3,4,71.0,781.04
432,433,2023-10-11,North,Electronics,Camera,1998.28,2,3996.56,10,2,399.66,4396.22
433,434,2023-10-21,West,Food,Milk,285.46,2,570.92,10,5,57.09,628.01
434,435,2023-10-31,West,Food,Chicken,993.87,3,2981.61,10,1,298.16,3279.77
435,436,2023-02-05,West,Electronics,Headphones,464.85,4,1859.4,2,6,185.94,2045.34
436,437,2023-11-04,West,Clothing,Shirt,171.58,5,857.9000000000001,11,5,85.79,943.69
437,438,2023-03-15,West,Furniture,Bed,903.13,4,3612.52,3,2,361.25,3973.77
438,439,2023-04-04,East,Furniture,Sofa,1996.18,5,9980.9,4,1,998.09,10978.99
439,440,2023-12-28,East,Furniture,Sofa,1917.25,5,9586.25,12,3,958.62,10544.87
440,441,2023-05-23,North,Electronics,TV,752.54,3,2257.62,5,1,225.76,2483.38
441,442,2023-09-14,West,Furniture,Table,1004.34,5,5021.7,9,3,502.17,5523.87
442,443,2023-06-30,North,Clothing,Jacket,1807.27,3,5421.81,6,4,542.18,5963.99
443,444,2023-09-01,West,Clothing,Pants,1825.55,1,1825.55,9,4,182.56,2008.11
444,445,2023-12-16,West,Electronics,Laptop,1558.43,1,1558.43,12,5,155.84,1714.27
445,446,2023-04-26,East,Clothing,Shirt,520.21,3,1560.63,4,2,156.06,1716.69
446,447,2023-03-10,East,Food,Eggs,746.86,1,746.86,3,4,74.69,821.55
447,448,2023-12-11,South,Food,Milk,1148.11,1,1148.11,12,0,114.81,1262.92
448,449,2023-11-12,East,Furniture,Sofa,1710.98,5,8554.9,11,6,855.49,9410.39
449,450,2023-01-24,South,Furniture,Bed,885.01,4,3540.04,1,1,354.0,3894.04
450,451,2023-06-08,South,Food,Milk,1250.02,3,3750.06,6,3,375.01,4125.07
451,452,2023-10-28,South,Clothing,Pants,823.87,1,823.87,10,5,82.39,906.26
452,453,2023-01-19,South,Electronics,Smartphone,1180.05,4,4720.2,1,3,472.02,5192.22
453,454,2023-08-17,South,Furniture,Table,33.66,1,33.66,8,3,3.37,37.03
454,455,2023-01-12,North,Furniture,Bed,745.83,2,1491.66,1,3,149.17,1640.83
455,456,2023-12-09,East,Food,Eggs,1534.2,3,4602.6,12,5,460.26,5062.86
456,457,2023-11-02,South,Food,Bread,54.27,4,217.08,11,3,21.71,238.79
457,458,2023-03-23,West,Electronics,Camera,1636.23,3,4908.6900000000005,3,3,490.87,5399.56
458,459,2023-01-21,East,Furniture,Desk,1970.78,2,3941.56,1,5,394.16,4335.72
459,460,2023-11-09,East,Clothing,Pants,980.03,1,980.03,11,3,98.0,1078.03
460,461,2023-05-02,South,Clothing,Pants,347.61,1,347.61,5,1,34.76,382.37
461,462,2023-01-19,North,Food,Bread,1703.4,2,3406.8,1,3,340.68,3747.48
462,463,2023-01-17,South,Electronics,Camera,1587.61,1,1587.61,1,1,158.76,1746.37
463,464,2023-03-14,North,Food,Milk,1958.46,5,9792.3,3,1,979.23,10771.53
464,465,2023-02-23,West,Electronics,Headphones,495.46,5,2477.3,2,3,247.73,2725.03
465,466,2023-07-09,East,Clothing,Dress,378.0,5,1890.0,7,6,189.0,2079.0
466,467,2023-05-14,West,Electronics,Headphones,272.35,4,1089.4,5,6,108.94,1198.34
467,468,2023-05-26,North,Clothing,Shirt,890.96,1,890.96,5,4,89.1,980.06
468,469,2023-05-04,North,Electronics,Laptop,1455.69,4,5822.76,5,3,582.28,6405.04
469,470,2023-03-27,West,Food,Rice,290.9,1,290.9,3,0,29.09,319.99
470,471,2023-11-10,North,Clothing,Jacket,855.54,3,2566.62,11,4,256.66,2823.28
471,472,2023-07-02,West,Furniture,Desk,501.4,4,2005.6,7,6,200.56,2206.16
472,473,2023-10-04,East,Furniture,Bed,794.98,3,2384.94,10,2,238.49,2623.43
473,474,2023-10-03,West,Clothing,Jacket,107.53,4,430.12,10,1,43.01,473.13
474,475,2023-07-12,East,Furniture,Bed,777.95,5,3889.75,7,2,388.98,4278.73
475,476,2023-06-07,West,Clothing,Shoes,150.19,5,750.95,6,2,75.1,826.05
476,477,2023-05-30,North,Food,Chicken,1542.26,5,7711.3,5,1,771.13,8482.43
477,478,2023-09-22,West,Food,Milk,92.75,2,185.5,9,4,18.55,204.05
478,479,2023-11-05,North,Electronics,TV,680.9,3,2042.7,11,6,204.27,2246.97
479,480,2023-04-03,West,Furniture,Table,262.18,3,786.54,4,0,78.65,865.19
480,481,2023-12-04,West,Furniture,Table,1428.81,5,7144.049999999999,12,0,714.4,7858.45
481,482,2023-08-20,South,Furniture,Bed,288.77,2,577.54,8,6,57.75,635.29
482,483,2023-08-08,North,Clothing,Shirt,1305.97,4,5223.88,8,1,522.39,5746.27
483,484,2023-11-25,South,Food,Rice,1233.73,4,4934.92,11,5,493.49,5428.41
484,485,2023-09-19,North,Furniture,Chair,1171.52,5,5857.6,9,1,585.76,6443.36
485,486,2023-08-02,South,Electronics,Headphones,535.58,3,1606.7400000000002,8,2,160.67,1767.41
486,487,2023-10-21,East,Furniture,Desk,1776.19,1,1776.19,10,5,177.62,1953.81
487,488,2023-11-18,West,Electronics,Camera,382.75,5,1913.75,11,5,191.38,2105.13
488,489,2023-05-15,North,Furniture,Bed,736.61,2,1473.22,5,0,147.32,1620.54
489,490,2023-04-06,North,Furniture,Table,1456.88,2,2913.76,4,3,291.38,3205.14
490,491,2023-02-01,West,Food,Rice,455.17,4,1820.68,2,2,182.07,2002.75
491,492,2023-03-13,North,Electronics,Camera,1215.98,4,4863.92,3,0,486.39,5350.31
492,493,2023-09-02,North,Furniture,Desk,1431.57,5,7157.849999999999,9,5,715.78,7873.63
493,494,2023-06-14,South,Electronics,Camera,1103.9,4,4415.6,6,2,441.56,4857.16
494,495,2023-11-06,North,Electronics,TV,650.01,1,650.01,11,0,65.0,715.01
495,496,2023-09-13,East,Food,Milk,1575.03,5,7875.15,9,2,787.52,8662.67
496,497,2023-10-12,East,Food,Eggs,219.78,4,879.12,10,3,87.91,967.03
497,498,2023-01-22,West,Electronics,TV,461.21,5,2306.05,1,6,230.6,2536.65
498,499,2023-03-17,North,Food,Chicken,745.5,4,2982.0,3,4,298.2,3280.2
499,500,2023-02-23,West,Furniture,Table,930.37,4,3721.48,2,3,372.15,4093.63
500,501,2023-06-19,East,Furniture,Chair,51.53,5,257.65,6,0,25.76,283.41
501,502,2023-06-23,North,Food,Milk,1387.93,3,4163.79,6,4,416.38,4580.17
502,503,2023-09-06,North,Electronics,Laptop,361.33,3,1083.99,9,2,108.4,1192.39
503,504,2023-10-11,West,Furniture,Desk,1783.82,5,8919.1,10,2,891.91,9811.01
504,505,2023-03-31,East,Clothing,Shirt,614.0,3,1842.0,3,4,184.2,2026.2
505,506,2023-09-09,North,Electronics,Laptop,548.4,5,2742.0,9,5,274.2,3016.2
506,507,2023-02-18,West,Electronics,Laptop,248.97,4,995.88,2,5,99.59,1095.47
507,508,2023-06-16,East,Clothing,Dress,1506.57,4,6026.28,6,4,602.63,6628.91
508,509,2023-04-02,West,Clothing,Dress,1861.98,4,7447.92,4,6,744.79,8192.71
509,510,2023-04-26,South,Electronics,TV,1575.45,5,7877.25,4,2,787.72,8664.97
510,511,2023-08-12,North,Clothing,Shirt,1725.49,3,5176.47,8,5,517.65,5694.12
511,512,2023-08-14,South,Food,Milk,1278.98,4,5115.92,8,0,511.59,5627.51
512,513,2023-02-25,East,Food,Chicken,693.97,4,2775.88,2,5,277.59,3053.47
513,514,2023-08-12,South,Electronics,TV,1499.2,5,7496.0,8,5,749.6,8245.6
514,515,2023-10-18,South,Food,Bread,397.36,5,1986.8,10,2,198.68,2185.48
515,516,2023-09-06,East,Furniture,Sofa,19.48,2,38.96,9,2,3.9,42.86
516,517,2023-06-01,West,Food,Bread,725.51,4,2902.04,6,3,290.2,3192.24
517,518,2023-10-07,South,Food,Bread,1177.38,2,2354.76,10,5,235.48,2590.24
518,519,2023-01-30,West,Clothing,Jacket,1322.2,4,5288.8,1,0,528.88,5817.68
519,520,2023-06-04,South,Food,Bread,870.46,1,870.46,6,6,87.05,957.51
520,521,2023-06-07,West,Electronics,Laptop,1707.12,1,1707.12,6,2,170.71,1877.83
521,522,2023-10-10,East,Food,Chicken,1633.87,1,1633.87,10,1,163.39,1797.26
522,523,2023-04-19,South,Food,Milk,19.01,3,57.03,4,2,5.7,62.73
523,524,2023-05-14,East,Electronics,Camera,1399.47,3,4198.41,5,6,419.84,4618.25
524,525,2023-01-07,South,Electronics,Headphones,1442.5,5,7212.5,1,5,721.25,7933.75
525,526,2023-12-07,East,Clothing,Dress,1542.89,4,6171.56,12,3,617.16,6788.72
526,527,2023-09-15,East,Furniture,Desk,1563.55,4,6254.2,9,4,625.42,6879.62
527,528,2023-07-14,South,Food,Milk,364.08,3,1092.24,7,4,109.22,1201.46
528,529,2023-08-28,South,Furniture,Bed,423.41,5,2117.05,8,0,211.71,2328.76
529,530,2023-05-23,South,Clothing,Shirt,1091.26,5,5456.3,5,1,545.63,6001.93
530,531,2023-02-04,North,Electronics,Smartphone,640.95,1,640.95,2,5,64.1,705.05
531,532,2023-08-01,West,Electronics,Laptop,1191.95,2,2383.9,8,1,238.39,2622.29
532,533,2023-09-30,North,Electronics,Laptop,932.68,2,1865.36,9,5,186.54,2051.9
533,534,2023-11-22,North,Clothing,Shirt,554.01,5,2770.05,11,2,277.01,3047.06
534,535,2023-05-23,East,Food,Bread,1368.2,1,1368.2,5,1,136.82,1505.02
535,536,2023-01-12,South,Clothing,Shoes,918.66,2,1837.32,1,3,183.73,2021.05
536,537,2023-06-10,West,Electronics,Camera,1652.37,1,1652.37,6,5,165.24,1817.61
537,538,2023-07-17,East,Food,Rice,92.46,4,369.84,7,0,36.98,406.82
538,539,2023-06-19,North,Electronics,Headphones,467.55,5,2337.75,6,0,233.78,2571.53
539,540,2023-06-10,South,Electronics,Camera,5.86,3,17.580000000000002,6,5,1.76,19.34
540,541,2023-01-13,East,Clothing,Pants,840.28,5,4201.4,1,4,420.14,4621.54
541,542,2023-07-13,South,Clothing,Shirt,417.37,2,834.74,7,3,83.47,918.21
542,543,2023-01-18,East,Furniture,Chair,445.37,4,1781.48,1,2,178.15,1959.63
543,544,2023-04-24,South,Electronics,Laptop,1386.89,2,2773.78,4,0,277.38,3051.16
544,545,2023-07-28,North,Food,Eggs,1579.23,2,3158.46,7,4,315.85,3474.31
545,546,2023-12-20,West,Electronics,Smartphone,516.83,3,1550.4900000000002,12,2,155.05,1705.54
546,547,2023-09-21,North,Food,Eggs,1231.38,2,2462.76,9,3,246.28,2709.04
547,548,2023-11-08,West,Furniture,Bed,1162.27,4,4649.08,11,2,464.91,5113.99
548,549,2023-07-26,South,Electronics,TV,13.72,5,68.60000000000001,7,2,6.86,75.46
549,550,2023-04-05,East,Food,Rice,1876.97,5,9384.85,4,2,938.49,10323.34
550,551,2023-01-30,North,Food,Rice,683.62,4,2734.48,1,0,273.45,3007.93
551,552,2023-06-03,West,Furniture,Table,622.34,3,1867.02,6,5,186.7,2053.72
552,553,2023-05-28,North,Clothing,Jacket,1177.55,2,2355.1,5,6,235.51,2590.61
553,554,2023-01-24,West,Furniture,Sofa,727.7,4,2910.8,1,1,291.08,3201.88
554,555,2023-03-01,North,Food,Bread,597.8,4,2391.2,3,2,239.12,2630.32
555,556,2023-10-23,West,Furniture,Table,1473.22,1,1473.22,10,0,147.32,1620.54
556,557,2023-01-16,West,Clothing,Shirt,1478.21,3,4434.63,1,0,443.46,4878.09
557,558,2023-02-27,South,Electronics,Smartphone,1372.44,2,2744.88,2,0,274.49,3019.37
558,559,2023-03-09,West,Furniture,Table,1714.7,1,1714.7,3,3,171.47,1886.17
559,560,2023-12-20,South,Furniture,Sofa,996.46,5,4982.3,12,2,498.23,5480.53
560,561,2023-03-08,West,Electronics,Laptop,1306.63,3,3919.89,3,2,391.99,4311.88
561,562,2023-05-05,East,Furniture,Bed,1990.26,3,5970.78,5,4,597.08,6567.86
562,563,2023-07-14,East,Clothing,Shirt,482.42,5,2412.1,7,4,241.21,2653.31
563,564,2023-11-15,East,Food,Chicken,1692.35,1,1692.35,11,2,169.24,1861.59
564,565,2023-10-21,West,Furniture,Desk,422.23,3,1266.69,10,5,126.67,1393.36
565,566,2023-11-17,South,Electronics,Smartphone,901.26,4,3605.04,11,4,360.5,3965.54
566,567,2023-09-25,South,Electronics,Laptop,825.09,1,825.09,9,0,82.51,907.6
567,568,2023-07-30,West,Furniture,Table,1499.75,2,2999.5,7,6,299.95,3299.45
568,569,2023-08-15,East,Electronics,Laptop,1377.2,1,1377.2,8,1,137.72,1514.92
569,570,2023-08-30,East,Food,Rice,1539.71,1,1539.71,8,2,153.97,1693.68
570,571,2023-07-16,South,Food,Bread,1100.3,2,2200.6,7,6,220.06,2420.66
571,572,2023-02-12,East,Electronics,Camera,156.43,5,782.1500000000001,2,6,78.22,860.37
572,573,2023-11-03,North,Furniture,Table,1190.49,4,4761.96,11,4,476.2,5238.16
573,574,2023-05-18,South,Furniture,Sofa,517.51,5,2587.55,5,3,258.76,2846.31
574,575,2023-08-17,East,Electronics,Headphones,871.59,4,3486.36,8,3,348.64,3835.0
575,576,2023-10-19,South,Food,Milk,237.21,1,237.21,10,3,23.72,260.93
576,577,2023-08-15,North,Food,Eggs,414.53,4,1658.12,8,1,165.81,1823.93
577,578,2023-12-11,South,Furniture,Table,889.86,1,889.86,12,0,88.99,978.85
578,579,2023-06-26,South,Food,Milk,1401.69,4,5606.76,6,0,560.68,6167.44
579,580,2023-09-08,South,Clothing,Shirt,710.36,1,710.36,9,4,71.04,781.4
580,581,2023-05-07,South,Food,Rice,790.66,3,2371.98,5,6,237.2,2609.18
581,582,2023-08-11,North,Furniture,Desk,1288.12,1,1288.12,8,4,128.81,1416.93
582,583,2023-12-22,West,Food,Bread,412.82,3,1238.46,12,4,123.85,1362.31
583,584,2023-07-30,South,Food,Bread,225.67,3,677.01,7,6,67.7,744.71
584,585,2023-09-20,South,Electronics,Smartphone,1768.01,1,1768.01,9,2,176.8,1944.81
585,586,2023-05-31,East,Clothing,Dress,635.34,4,2541.36,5,2,254.14,2795.5
586,587,2023-11-15,South,Electronics,Smartphone,731.26,5,3656.3,11,2,365.63,4021.93
587,588,2023-02-11,East,Food,Eggs,1606.07,1,1606.07,2,5,160.61,1766.68
588,589,2023-01-11,West,Food,Eggs,460.18,5,2300.9,1,2,230.09,2530.99
589,590,2023-12-21,North,Electronics,Laptop,1686.64,4,6746.56,12,3,674.66,7421.22
590,591,2023-02-14,North,Clothing,Dress,1295.06,2,2590.12,2,1,259.01,2849.13
591,592,2023-07-26,West,Furniture,Sofa,1555.56,1,1555.56,7,2,155.56,1711.12
592,593,2023-09-24,North,Electronics,Camera,1032.33,3,3096.99,9,6,309.7,3406.69
593,594,2023-11-04,West,Food,Rice,137.56,3,412.68,11,5,41.27,453.95
594,595,2023-03-24,West,Food,Chicken,1500.63,3,4501.89,3,4,450.19,4952.08
