OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales
440,2023-12-28,East,Furniture,Sofa,1917.25,5,9586.25
441,2023-05-23,North,Electronics,TV,752.54,3,2257.62
442,2023-09-14,West,Furniture,Table,1004.34,5,5021.7
443,2023-06-30,North,Clothing,Jacket,1807.27,3,5421.8099999999995
444,2023-09-01,West,Clothing,Pants,1825.55,1,1825.55
445,2023-12-16,West,Electronics,Laptop,1558.43,1,1558.43
446,2023-04-26,East,Clothing,Shirt,520.21,3,1560.63
447,2023-03-10,East,Food,Eggs,746.86,1,746.86
448,2023-12-11,South,Food,Milk,1148.11,1,1148.11
449,2023-11-12,East,Furniture,Sofa,1710.98,5,8554.9
450,2023-01-24,South,Furniture,Bed,885.01,4,3540.04
451,2023-06-08,South,Food,Milk,1250.02,3,3750.06
452,2023-10-28,South,Clothing,Pants,823.87,1,823.87
453,2023-01-19,South,Electronics,Smartphone,1180.05,4,4720.2
454,2023-08-17,South,Furniture,Table,33.66,1,33.66
455,2023-01-12,North,Furniture,Bed,745.83,2,1491.66
456,2023-12-09,East,Food,Eggs,1534.2,3,4602.6
457,2023-11-02,South,Food,Bread,54.27,4,217.08
458,2023-03-23,West,Electronics,Camera,1636.23,3,4908.6900000000005
459,2023-01-21,East,Furniture,Desk,1970.78,2,3941.56
460,2023-11-09,East,Clothing,Pants,980.03,1,980.03
461,2023-05-02,South,Clothing,Pants,347.61,1,347.61
462,2023-01-19,North,Food,Bread,1703.4,2,3406.8
463,2023-01-17,South,Electronics,Camera,1587.61,1,1587.61
464,2023-03-14,North,Food,Milk,1958.46,5,9792.3
465,2023-02-23,West,Electronics,Headphones,495.46,5,2477.2999999999997
466,2023-07-09,East,Clothing,Dress,378.0,5,1890.0
467,2023-05-14,West,Electronics,Headphones,272.35,4,1089.4
468,2023-05-26,North,Clothing,Shirt,890.96,1,890.96
469,2023-05-04,North,Electronics,Laptop,1455.69,4,5822.76
470,2023-03-27,West,Food,Rice,290.9,1,290.9
471,2023-11-10,North,Clothing,Jacket,855.54,3,2566.62
472,2023-07-02,West,Furniture,Desk,501.4,4,2005.6
473,2023-10-04,East,Furniture,Bed,794.98,3,2384.94
474,2023-10-03,West,Clothing,Jacket,107.53,4,430.12
475,2023-07-12,East,Furniture,Bed,777.95,5,3889.75
476,2023-06-07,West,Clothing,Shoes,150.19,5,750.95
477,2023-05-30,North,Food,Chicken,1542.26,5,7711.3
478,2023-09-22,West,Food,Milk,92.75,2,185.5
479,2023-11-05,North,Electronics,TV,680.9,3,2042.6999999999998
480,2023-04-03,West,Furniture,Table,262.18,3,786.54
481,2023-12-04,West,Furniture,Table,1428.81,5,7144.049999999999
482,2023-08-20,South,Furniture,Bed,288.77,2,577.54
483,2023-08-08,North,Clothing,Shirt,1305.97,4,5223.88
484,2023-11-25,South,Food,Rice,1233.73,4,4934.92
485,2023-09-19,North,Furniture,Chair,1171.52,5,5857.6
486,2023-08-02,South,Electronics,Headphones,535.58,3,1606.7400000000002
487,2023-10-21,East,Furniture,Desk,1776.19,1,1776.19
488,2023-11-18,West,Electronics,Camera,382.75,5,1913.75
489,2023-05-15,North,Furniture,Bed,736.61,2,1473.22
490,2023-04-06,North,Furniture,Table,1456.88,2,2913.76
491,2023-02-01,West,Food,Rice,455.17,4,1820.68
492,2023-03-13,North,Electronics,Camera,1215.98,4,4863.92
493,2023-09-02,North,Furniture,Desk,1431.57,5,7157.849999999999
494,2023-06-14,South,Electronics,Camera,1103.9,4,4415.6
495,2023-11-06,North,Electronics,TV,650.01,1,650.01
496,2023-09-13,East,Food,Milk,1575.03,5,7875.15
497,2023-10-12,East,Food,Eggs,219.78,4,879.12
498,2023-01-22,West,Electronics,TV,461.21,5,2306.0499999999997
499,2023-03-17,North,Food,Chicken,745.5,4,2982.0
500,2023-02-23,West,Furniture,Table,930.37,4,3721.48
501,2023-06-19,East,Furniture,Chair,51.53,5,257.65
502,2023-06-23,North,Food,Milk,1387.93,3,4163.79
503,2023-09-06,North,Electronics,Laptop,361.33,3,1083.99
504,2023-10-11,West,Furniture,Desk,1783.82,5,8919.1
505,2023-03-31,East,Clothing,Shirt,614.0,3,1842.0
506,2023-09-09,North,Electronics,Laptop,548.4,5,2742.0
507,2023-02-18,West,Electronics,Laptop,248.97,4,995.88
508,2023-06-16,East,Clothing,Dress,1506.57,4,6026.28
509,2023-04-02,West,Clothing,Dress,1861.98,4,7447.92
510,2023-04-26,South,Electronics,TV,1575.45,5,7877.25
511,2023-08-12,North,Clothing,Shirt,1725.49,3,5176.47
512,2023-08-14,South,Food,Milk,1278.98,4,5115.92
513,2023-02-25,East,Food,Chicken,693.97,4,2775.88
514,2023-08-12,South,Electronics,TV,1499.2,5,7496.0
515,2023-10-18,South,Food,Bread,397.36,5,1986.8000000000002
516,2023-09-06,East,Furniture,Sofa,19.48,2,38.96
517,2023-06-01,West,Food,Bread,725.51,4,2902.04
518,2023-10-07,South,Food,Bread,1177.38,2,2354.76
519,2023-01-30,West,Clothing,Jacket,1322.2,4,5288.8
520,2023-06-04,South,Food,Bread,870.46,1,870.46
521,2023-06-07,West,Electronics,Laptop,1707.12,1,1707.12
522,2023-10-10,East,Food,Chicken,1633.87,1,1633.87
523,2023-04-19,South,Food,Milk,19.01,3,57.03
524,2023-05-14,East,Electronics,Camera,1399.47,3,4198.41
525,2023-01-07,South,Electronics,Headphones,1442.5,5,7212.5
526,2023-12-07,East,Clothing,Dress,1542.89,4,6171.56
527,2023-09-15,East,Furniture,Desk,1563.55,4,6254.2
528,2023-07-14,South,Food,Milk,364.08,3,1092.24
529,2023-08-28,South,Furniture,Bed,423.41,5,2117.05
530,2023-05-23,South,Clothing,Shirt,1091.26,5,5456.3
531,2023-02-04,North,Electronics,Smartphone,640.95,1,640.95
532,2023-08-01,West,Electronics,Laptop,1191.95,2,2383.9
533,2023-09-30,North,Electronics,Laptop,932.68,2,1865.36
534,2023-11-22,North,Clothing,Shirt,554.01,5,2770.05
535,2023-05-23,East,Food,Bread,1368.2,1,1368.2
536,2023-01-12,South,Clothing,Shoes,918.66,2,1837.32
537,2023-06-10,West,Electronics,Camera,1652.37,1,1652.37
538,2023-07-17,East,Food,Rice,92.46,4,369.84
539,2023-06-19,North,Electronics,Headphones,467.55,5,2337.75
540,2023-06-10,South,Electronics,Camera,5.86,3,17.580000000000002
541,2023-01-13,East,Clothing,Pants,840.28,5,4201.4
542,2023-07-13,South,Clothing,Shirt,417.37,2,834.74
543,2023-01-18,East,Furniture,Chair,445.37,4,1781.48
544,2023-04-24,South,Electronics,Laptop,1386.89,2,2773.78
545,2023-07-28,North,Food,Eggs,1579.23,2,3158.46
546,2023-12-20,West,Electronics,Smartphone,516.83,3,1550.4900000000002
547,2023-09-21,North,Food,Eggs,1231.38,2,2462.76
548,2023-11-08,West,Furniture,Bed,1162.27,4,4649.08
549,2023-07-26,South,Electronics,TV,13.72,5,68.60000000000001
550,2023-04-05,East,Food,Rice,1876.97,5,9384.85
551,2023-01-30,North,Food,Rice,683.62,4,2734.48
552,2023-06-03,West,Furniture,Table,622.34,3,1867.02
553,2023-05-28,North,Clothing,Jacket,1177.55,2,2355.1
554,2023-01-24,West,Furniture,Sofa,727.7,4,2910.8
555,2023-03-01,North,Food,Bread,597.8,4,2391.2
556,2023-10-23,West,Furniture,Table,1473.22,1,1473.22
557,2023-01-16,West,Clothing,Shirt,1478.21,3,4434.63
558,2023-02-27,South,Electronics,Smartphone,1372.44,2,2744.88
559,2023-03-09,West,Furniture,Table,1714.7,1,1714.7
560,2023-12-20,South,Furniture,Sofa,996.46,5,4982.3
561,2023-03-08,West,Electronics,Laptop,1306.63,3,3919.8900000000003
562,2023-05-05,East,Furniture,Bed,1990.26,3,5970.78
563,2023-07-14,East,Clothing,Shirt,482.42,5,2412.1
564,2023-11-15,East,Food,Chicken,1692.35,1,1692.35
565,2023-10-21,West,Furniture,Desk,422.23,3,1266.69
566,2023-11-17,South,Electronics,Smartphone,901.26,4,3605.04
567,2023-09-25,South,Electronics,Laptop,825.09,1,825.09
568,2023-07-30,West,Furniture,Table,1499.75,2,2999.5
569,2023-08-15,East,Electronics,Laptop,1377.2,1,1377.2
570,2023-08-30,East,Food,Rice,1539.71,1,1539.71
571,2023-07-16,South,Food,Bread,1100.3,2,2200.6
572,2023-02-12,East,Electronics,Camera,156.43,5,782.1500000000001
573,2023-11-03,North,Furniture,Table,1190.49,4,4761.96
574,2023-05-18,South,Furniture,Sofa,517.51,5,2587.55
575,2023-08-17,East,Electronics,Headphones,871.59,4,3486.36
576,2023-10-19,South,Food,Milk,237.21,1,237.21
577,2023-08-15,North,Food,Eggs,414.53,4,1658.12
578,2023-12-11,South,Furniture,Table,889.86,1,889.86
579,2023-06-26,South,Food,Milk,1401.69,4,5606.76
580,2023-09-08,South,Clothing,Shirt,710.36,1,710.36
581,2023-05-07,South,Food,Rice,790.66,3,2371.98
582,2023-08-11,North,Furniture,Desk,1288.12,1,1288.12
583,2023-12-22,West,Food,Bread,412.82,3,1238.46
584,2023-07-30,South,Food,Bread,225.67,3,677.01
585,2023-09-20,South,Electronics,Smartphone,1768.01,1,1768.01
586,2023-05-31,East,Clothing,Dress,635.34,4,2541.36
587,2023-11-15,South,Electronics,Smartphone,731.26,5,3656.3
588,2023-02-11,East,Food,Eggs,1606.07,1,1606.07
589,2023-01-11,West,Food,Eggs,460.18,5,2300.9
590,2023-12-21,North,Electronics,Laptop,1686.64,4,6746.56
591,2023-02-14,North,Clothing,Dress,1295.06,2,2590.12
592,2023-07-26,West,Furniture,Sofa,1555.56,1,1555.56
593,2023-09-24,North,Electronics,Camera,1032.33,3,3096.99
594,2023-11-04,West,Food,Rice,137.56,3,412.68
595,2023-03-24,West,Food,Chicken,1500.63,3,4501.89
596,2023-11-12,West,Furniture,Sofa,623.81,5,3119.0499999999997
597,2023-10-31,North,Food,Eggs,1279.98,3,3839.94
598,2023-10-11,East,Food,Milk,194.42,5,972.0999999999999
599,2023-07-04,West,Furniture,Table,1370.23,2,2740.46
600,2023-07-18,South,Food,Rice,312.64,1,312.64
601,2023-09-03,North,Food,Bread,355.54,1,355.54
602,2023-06-09,West,Clothing,Pants,708.92,3,2126.7599999999998
603,2023-07-03,West,Electronics,Smartphone,1892.89,5,9464.45
604,2023-09-14,South,Clothing,Dress,731.07,4,2924.28
605,2023-03-02,East,Clothing,Jacket,623.41,1,623.41
606,2023-08-13,East,Food,Milk,558.61,1,558.61
607,2023-10-31,East,Electronics,Laptop,1391.02,3,4173.0599999999995
608,2023-05-20,West,Electronics,Camera,1836.92,2,3673.84
609,2023-10-12,West,Food,Eggs,837.58,2,1675.16
610,2023-10-16,West,Clothing,Shoes,1152.43,5,5762.150000000001
611,2023-10-16,North,Clothing,Shirt,1618.87,5,8094.349999999999
612,2023-10-05,South,Clothing,Jacket,1083.42,2,2166.84
613,2023-05-04,West,Electronics,Camera,1321.34,5,6606.7
614,2023-03-11,South,Food,Chicken,1455.1,1,1455.1
615,2023-04-05,South,Electronics,Laptop,1796.52,1,1796.52
616,2023-09-06,East,Clothing,Pants,562.07,4,2248.28
617,2023-07-31,North,Electronics,Smartphone,100.4,3,301.20000000000005
618,2023-03-21,West,Electronics,Laptop,1942.92,5,9714.6
619,2023-05-19,East,Food,Milk,1997.73,1,1997.73
620,2023-08-17,East,Food,Rice,1790.07,3,5370.21
621,2023-08-17,West,Electronics,Laptop,625.12,4,2500.48
622,2023-04-02,South,Furniture,Chair,964.79,3,2894.37
623,2023-07-10,East,Food,Milk,1533.92,5,7669.6
624,2023-01-06,South,Furniture,Chair,368.72,5,1843.6000000000001
625,2023-10-27,North,Food,Chicken,1820.95,3,5462.85
626,2023-02-06,South,Clothing,Shirt,1689.0,5,8445.0
627,2023-04-12,North,Furniture,Table,1404.37,1,1404.37
628,2023-04-03,South,Clothing,Pants,1721.62,4,6886.48
629,2023-07-12,East,Clothing,Pants,1111.35,2,2222.7
630,2023-11-22,East,Electronics,Smartphone,241.92,2,483.84
631,2023-08-28,North,Clothing,Dress,482.62,2,965.24
632,2023-06-04,West,Clothing,Pants,1183.13,5,5915.650000000001
633,2023-12-28,North,Clothing,Shoes,1940.63,2,3881.26
634,2023-09-28,North,Clothing,Shirt,37.45,4,149.8
635,2023-11-30,South,Electronics,TV,1317.63,5,6588.150000000001
636,2023-01-05,South,Electronics,TV,1533.63,2,3067.26
637,2023-12-05,North,Clothing,Dress,1717.48,2,3434.96
638,2023-04-20,East,Furniture,Sofa,1895.49,4,7581.96
639,2023-03-06,South,Food,Milk,216.66,3,649.98
640,2023-04-21,West,Furniture,Sofa,358.43,4,1433.72
641,2023-02-10,South,Clothing,Shoes,249.58,5,1247.9
642,2023-12-19,South,Electronics,Smartphone,1736.58,2,3473.16
643,2023-04-05,West,Clothing,Jacket,267.83,5,1339.1499999999999
644,2023-04-13,North,Clothing,Pants,68.9,2,137.8
645,2023-09-10,West,Electronics,Camera,43.01,3,129.03
646,2023-08-25,North,Furniture,Bed,823.49,1,823.49
647,2023-05-08,North,Food,Bread,1227.13,1,1227.13
648,2023-10-10,North,Clothing,Pants,460.02,4,1840.08
649,2023-07-08,West,Electronics,Headphones,582.36,5,2911.8
650,2023-02-10,North,Food,Rice,238.74,5,1193.7
651,2023-03-01,East,Food,Rice,923.41,5,4617.05
652,2023-03-05,West,Food,Chicken,1000.84,5,5004.2
653,2023-06-06,East,Electronics,TV,1338.31,5,6691.549999999999
654,2023-12-29,North,Clothing,Shoes,1095.48,3,3286.44
655,2023-12-24,South,Electronics,TV,541.56,5,2707.7999999999997
656,2023-04-19,North,Clothing,Jacket,1758.04,3,5274.12
657,2023-07-14,East,Furniture,Bed,681.74,4,2726.96
658,2023-10-26,East,Food,Rice,1402.76,2,2805.52
659,2023-01-02,West,Clothing,Shirt,1426.83,2,2853.66
660,2023-01-09,South,Furniture,Chair,225.18,1,225.18
661,2023-07-08,West,Electronics,Headphones,1068.29,3,3204.87
662,2023-08-19,East,Food,Milk,835.0,5,4175.0
663,2023-02-17,North,Clothing,Shoes,1759.76,3,5279.28
664,2023-07-31,South,Food,Bread,789.97,3,2369.91
665,2023-01-14,North,Food,Chicken,230.58,2,461.16
666,2023-03-27,North,Food,Rice,1758.21,3,5274.63
667,2023-10-10,South,Electronics,Laptop,1786.42,5,8932.1
668,2023-07-26,West,Food,Bread,1453.43,3,4360.29
669,2023-10-09,North,Clothing,Shirt,1161.34,5,5806.7
670,2023-09-28,East,Electronics,Camera,1633.9,1,1633.9
671,2023-12-17,North,Furniture,Chair,316.43,3,949.29
672,2023-09-17,South,Clothing,Pants,1358.29,5,6791.45
673,2023-08-15,South,Electronics,Laptop,333.13,3,999.39
674,2023-12-18,South,Clothing,Shoes,1526.3,2,3052.6
675,2023-10-19,West,Clothing,Pants,278.5,2,557.0
676,2023-11-02,North,Furniture,Sofa,1458.27,2,2916.54
677,2023-02-01,West,Electronics,Laptop,240.64,1,240.64
678,2023-05-03,West,Food,Eggs,1579.18,5,7895.900000000001
679,2023-11-30,South,Clothing,Jacket,319.98,5,1599.9
680,2023-04-08,South,Clothing,Dress,874.08,2,1748.16
681,2023-09-01,West,Clothing,Shoes,1732.92,3,5198.76
682,2023-10-20,North,Clothing,Shoes,1479.34,4,5917.36
683,2023-10-06,East,Clothing,Jacket,1716.98,3,5150.9400000000005
684,2023-12-08,West,Electronics,Camera,1310.88,1,1310.88
685,2023-09-01,North,Clothing,Pants,767.4,3,2302.2
686,2023-04-18,South,Clothing,Shirt,698.29,2,1396.58
687,2023-01-01,South,Clothing,Pants,294.09,4,1176.36
688,2023-09-11,North,Food,Bread,884.63,2,1769.26
689,2023-05-07,East,Food,Eggs,1800.96,1,1800.96
690,2023-08-16,South,Electronics,Camera,1538.41,2,3076.82
691,2023-11-02,South,Clothing,Dress,77.71,1,77.71
692,2023-09-27,South,Clothing,Shoes,386.86,4,1547.44
693,2023-02-27,North,Furniture,Bed,1332.2,2,2664.4
694,2023-07-28,West,Food,Milk,443.73,1,443.73
695,2023-09-10,South,Furniture,Bed,819.0,3,2457.0
696,2023-09-11,West,Clothing,Shirt,1845.67,2,3691.34
697,2023-05-23,East,Clothing,Dress,1855.34,4,7421.36
698,2023-11-11,South,Furniture,Desk,530.0,1,530.0
699,2023-04-01,South,Electronics,TV,1169.64,5,5848.200000000001
700,2023-09-13,East,Electronics,TV,1404.55,4,5618.2
701,2023-05-01,South,Furniture,Table,438.77,2,877.54
702,2023-08-27,West,Clothing,Jacket,182.33,5,911.6500000000001
703,2023-07-28,North,Furniture,Chair,658.58,1,658.58
704,2023-05-10,West,Food,Chicken,1916.22,3,5748.66
705,2023-03-30,North,Electronics,Headphones,1681.75,2,3363.5
706,2023-11-24,North,Furniture,Table,230.54,1,230.54
707,2023-09-23,West,Electronics,Headphones,1752.57,3,5257.71
708,2023-06-05,West,Food,Rice,1325.28,3,3975.84
709,2023-05-02,West,Clothing,Shoes,990.63,5,4953.15
710,2023-07-05,West,Clothing,Jacket,1069.78,4,4279.12
711,2023-09-07,East,Clothing,Dress,1480.3,4,5921.2
712,2023-03-21,South,Electronics,TV,1005.57,3,3016.71
713,2023-07-28,North,Food,Eggs,1051.73,4,4206.92
714,2023-04-24,West,Furniture,Table,663.03,4,2652.12
715,2023-02-21,West,Clothing,Pants,1514.53,4,6058.12
716,2023-03-06,West,Electronics,Camera,664.01,1,664.01
717,2023-03-27,East,Clothing,Shoes,1758.78,2,3517.56
718,2023-07-15,West,Food,Bread,1529.81,1,1529.81
719,2023-07-07,West,Furniture,Bed,965.55,2,1931.1
720,2023-01-27,West,Clothing,Dress,1151.78,5,5758.9
721,2023-04-12,South,Food,Bread,1887.47,3,5662.41
722,2023-05-29,East,Electronics,TV,997.14,2,1994.28
723,2023-03-16,West,Food,Eggs,1549.89,3,4649.67
724,2023-01-31,North,Electronics,Laptop,375.22,5,1876.1000000000001
725,2023-12-09,North,Clothing,Jacket,593.76,1,593.76
726,2023-02-13,North,Clothing,Shoes,263.59,5,1317.9499999999998
727,2023-12-25,East,Food,Milk,772.82,5,3864.1000000000004
728,2023-01-24,East,Electronics,Headphones,1861.86,5,9309.3
729,2023-09-24,North,Food,Eggs,121.66,2,243.32
730,2023-02-06,West,Food,Milk,1475.45,5,7377.25
731,2023-07-09,East,Clothing,Shoes,1692.76,2,3385.52
732,2023-02-22,North,Clothing,Jacket,1050.96,2,2101.92
733,2023-01-10,North,Clothing,Shoes,1438.76,3,4316.28
734,2023-04-10,West,Food,Eggs,1832.46,2,3664.92
735,2023-05-23,South,Food,Rice,1261.37,3,3784.1099999999997
736,2023-03-12,East,Furniture,Chair,1838.37,4,7353.48
737,2023-02-01,West,Furniture,Sofa,521.5,1,521.5
738,2023-02-09,North,Food,Chicken,40.97,2,81.94
739,2023-05-14,North,Furniture,Sofa,351.76,2,703.52
740,2023-10-27,West,Food,Eggs,1876.18,5,9380.9
741,2023-04-04,East,Clothing,Shoes,969.65,2,1939.3
742,2023-08-24,South,Electronics,Headphones,935.93,4,3743.72
743,2023-07-09,South,Clothing,Pants,1696.93,3,5090.79
744,2023-04-08,North,Food,Eggs,1630.9,4,6523.6
745,2023-06-25,East,Clothing,Dress,910.98,5,4554.9
746,2023-11-22,South,Food,Bread,1485.17,2,2970.34
747,2023-01-27,East,Food,Eggs,1020.5,5,5102.5
748,2023-05-04,East,Furniture,Bed,664.49,2,1328.98
749,2023-11-02,North,Food,Milk,854.89,4,3419.56
750,2023-03-09,South,Electronics,TV,1384.5,2,2769.0
751,2023-05-23,West,Furniture,Desk,529.3,1,529.3
752,2023-07-27,North,Electronics,Headphones,330.16,1,330.16
753,2023-07-26,South,Food,Rice,493.6,5,2468.0
754,2023-03-26,South,Clothing,Dress,1779.34,1,1779.34
755,2023-03-28,South,Food,Bread,1226.78,2,2453.56
756,2023-01-25,South,Food,Bread,636.54,1,636.54
757,2023-01-09,South,Clothing,Jacket,1222.65,4,4890.6
758,2023-11-06,East,Clothing,Shirt,1692.48,4,6769.92
759,2023-02-01,North,Electronics,TV,808.0,4,3232.0
760,2023-04-26,East,Furniture,Sofa,374.77,4,1499.08
761,2023-03-04,West,Furniture,Bed,509.21,5,2546.0499999999997
762,2023-12-31,South,Furniture,Bed,1483.77,1,1483.77
763,2023-11-21,North,Electronics,Smartphone,472.72,3,1418.16
764,2023-12-15,South,Electronics,Laptop,610.54,5,3052.7
765,2023-10-04,North,Clothing,Pants,1836.19,3,5508.57
766,2023-03-05,East,Furniture,Desk,1220.87,5,6104.349999999999
767,2023-09-14,North,Food,Eggs,224.32,3,672.96
768,2023-07-18,West,Electronics,TV,1584.05,4,6336.2
769,2023-03-11,West,Food,Chicken,457.36,1,457.36
770,2023-12-05,North,Furniture,Desk,960.56,2,1921.12
771,2023-09-09,North,Furniture,Sofa,28.73,2,57.46
772,2023-10-23,North,Electronics,TV,1914.52,5,9572.6
773,2023-01-14,North,Electronics,Camera,1658.98,3,4976.9400000000005
774,2023-01-06,West,Clothing,Dress,1969.21,1,1969.21
775,2023-07-06,South,Food,Eggs,1277.57,2,2555.14
776,2023-01-09,North,Clothing,Dress,1532.26,1,1532.26
777,2023-09-04,North,Clothing,Shirt,244.1,2,488.2
778,2023-07-19,West,Food,Rice,719.35,1,719.35
779,2023-04-15,West,Furniture,Table,683.57,2,1367.14
780,2023-07-19,East,Food,Milk,216.32,3,648.96
781,2023-12-30,North,Furniture,Sofa,682.33,2,1364.66
782,2023-10-17,East,Clothing,Jacket,1294.44,4,5177.76
783,2023-04-23,West,Furniture,Bed,398.99,2,797.98
784,2023-10-05,West,Furniture,Desk,568.93,4,2275.72
785,2023-05-07,South,Furniture,Table,655.35,3,1966.0500000000002
786,2023-03-18,North,Food,Chicken,1887.04,5,9435.2
787,2023-07-19,East,Furniture,Sofa,1565.89,5,7829.450000000001
788,2023-08-15,West,Food,Bread,268.26,1,268.26
789,2023-12-15,West,Electronics,Camera,1826.93,2,3653.86
790,2023-09-11,East,Electronics,Headphones,1573.58,2,3147.16
791,2023-07-21,South,Clothing,Shirt,835.35,4,3341.4
792,2023-05-03,West,Clothing,Jacket,500.95,4,2003.8
793,2023-10-12,North,Food,Milk,664.13,1,664.13
794,2023-10-21,West,Furniture,Bed,982.81,3,2948.43
795,2023-01-05,North,Furniture,Bed,1341.44,5,6707.200000000001
796,2023-09-20,East,Electronics,TV,1758.49,4,7033.96
797,2023-07-31,North,Food,Eggs,162.38,3,487.14
798,2023-01-27,East,Furniture,Table,761.66,5,3808.2999999999997
799,2023-03-04,North,Furniture,Table,1171.83,5,5859.15
800,2023-03-20,East,Food,Milk,1311.53,2,2623.06
801,2023-12-15,North,Clothing,Shirt,735.5,5,3677.5
802,2023-09-25,South,Food,Bread,633.56,3,1900.6799999999998
803,2023-11-10,North,Food,Eggs,934.38,5,4671.9
804,2023-10-21,North,Furniture,Bed,710.44,4,2841.76
805,2023-10-16,South,Electronics,Laptop,1279.94,3,3839.82
806,2023-07-02,West,Furniture,Sofa,293.53,5,1467.6499999999999
807,2023-09-12,West,Furniture,Chair,445.82,1,445.82
808,2023-02-28,North,Furniture,Table,142.21,1,142.21
809,2023-02-13,South,Food,Eggs,491.79,3,1475.3700000000001
810,2023-10-31,North,Food,Milk,1420.39,4,5681.56
811,2023-12-19,East,Furniture,Desk,110.08,5,550.4
812,2023-08-16,East,Furniture,Bed,1164.21,4,4656.84
813,2023-12-31,North,Electronics,Smartphone,830.47,2,1660.94
814,2023-07-02,West,Clothing,Shoes,1591.67,3,4775.01
815,2023-12-17,West,Furniture,Sofa,1669.21,2,3338.42
816,2023-08-24,North,Food,Rice,1887.25,3,5661.75
817,2023-02-11,North,Clothing,Shoes,880.51,3,2641.5299999999997
818,2023-09-15,East,Clothing,Shirt,1883.78,5,9418.9
819,2023-03-23,West,Electronics,TV,241.85,4,967.4
820,2023-02-10,North,Clothing,Dress,199.52,4,798.08
821,2023-11-02,East,Furniture,Chair,558.29,4,2233.16
822,2023-03-31,West,Furniture,Chair,1670.59,2,3341.18
823,2023-11-23,South,Food,Rice,144.36,1,144.36
824,2023-02-13,East,Furniture,Table,628.89,4,2515.56
825,2023-03-31,West,Furniture,Desk,1841.45,5,9207.25
826,2023-07-06,West,Electronics,Camera,1122.96,3,3368.88
827,2023-02-26,East,Clothing,Dress,80.27,1,80.27
828,2023-02-09,South,Electronics,Headphones,571.87,4,2287.48
829,2023-03-01,East,Clothing,Pants,1295.96,1,1295.96
830,2023-05-23,West,Electronics,TV,43.45,1,43.45
831,2023-11-27,North,Food,Bread,979.0,5,4895.0
832,2023-04-04,North,Electronics,Headphones,1988.67,3,5966.01
833,2023-03-01,East,Electronics,Smartphone,670.54,1,670.54
834,2023-04-27,West,Food,Rice,463.18,2,926.36
835,2023-03-07,North,Furniture,Bed,169.79,4,679.16
836,2023-04-28,West,Furniture,Bed,57.14,3,171.42000000000002
837,2023-08-06,East,Food,Bread,1622.79,5,8113.95
